,DIA,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL,AÑO,SEMANA,MES
621516,2018-12-17,es,Ciudad Real,Albacete,14.0,4,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,51,12
621517,2018-12-19,es,Ciudad Real,Albacete,12.0,4,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,51,12
621518,2018-12-20,es,Ciudad Real,Albacete,11.0,4,4,2,4,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,51,12
621519,2018-12-21,es,Ciudad Real,Albacete,34.0,5,19,5,19,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,51,12
621520,2018-12-22,es,Ciudad Real,Albacete,19.0,3,9,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,51,12
621521,2018-12-23,es,Ciudad Real,Albacete,2.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,51,12
621522,2018-12-25,es,Ciudad Real,Albacete,15.0,1,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,52,12
621523,2018-12-26,es,Ciudad Real,Albacete,19.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,52,12
621524,2018-12-27,es,Ciudad Real,Albacete,12.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,52,12
621525,2018-12-28,es,Ciudad Real,Albacete,18.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,52,12
621526,2018-12-29,es,Ciudad Real,Albacete,9.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,52,12
621527,2018-12-31,es,Ciudad Real,Albacete,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2018,1,12
621528,2019-01-01,es,Ciudad Real,Albacete,14.0,3,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,1,1
621529,2019-02-01,es,Ciudad Real,Albacete,20.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,5,2
621530,2019-04-01,es,Ciudad Real,Albacete,19.0,4,7,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,14,4
621531,2019-05-01,es,Ciudad Real,Albacete,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,18,5
621532,2019-07-01,es,Ciudad Real,Albacete,20.0,2,11,2,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,27,7
621533,2019-08-01,es,Ciudad Real,Albacete,8.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,31,8
621534,2019-09-01,es,Ciudad Real,Albacete,5.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,35,9
621535,2019-01-13,es,Ciudad Real,Albacete,10.0,3,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,2,1
621536,2019-01-16,es,Ciudad Real,Albacete,7.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,3,1
621537,2019-01-18,es,Ciudad Real,Albacete,19.0,7,9,4,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,3,1
621538,2019-01-19,es,Ciudad Real,Albacete,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,3,1
621539,2019-01-20,es,Ciudad Real,Albacete,32.0,4,13,4,13,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,3,1
621540,2019-01-23,es,Ciudad Real,Albacete,7.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,4,1
621541,2019-01-24,es,Ciudad Real,Albacete,7.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,4,1
621542,2019-01-25,es,Ciudad Real,Albacete,36.0,5,16,3,16,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,4,1
621543,2019-01-26,es,Ciudad Real,Albacete,19.0,1,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,4,1
621544,2019-01-27,es,Ciudad Real,Albacete,23.0,5,12,4,12,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,4,1
621545,2019-01-29,es,Ciudad Real,Albacete,13.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,5,1
621546,2019-01-02,es,Ciudad Real,Albacete,37.0,8,20,6,20,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,1,1
621547,2019-02-02,es,Ciudad Real,Albacete,12.0,2,5,2,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,5,2
621548,2019-03-02,es,Ciudad Real,Albacete,24.0,4,9,4,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,9,3
621549,2019-06-02,es,Ciudad Real,Albacete,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,22,6
621550,2019-08-02,es,Ciudad Real,Albacete,29.0,5,14,3,13,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,31,8
621551,2019-10-02,es,Ciudad Real,Albacete,29.0,1,12,1,11,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,40,10
621552,2019-11-02,es,Ciudad Real,Albacete,17.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,44,11
621553,2019-12-02,es,Ciudad Real,Albacete,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,49,12
621554,2019-02-13,es,Ciudad Real,Albacete,4.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,7,2
621555,2019-02-14,es,Ciudad Real,Albacete,17.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,7,2
621556,2019-02-15,es,Ciudad Real,Albacete,30.0,5,18,4,18,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,7,2
621557,2019-02-17,es,Ciudad Real,Albacete,17.0,6,8,4,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,7,2
621558,2019-02-21,es,Ciudad Real,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,8,2
621559,2019-02-22,es,Ciudad Real,Albacete,43.0,9,19,4,19,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,8,2
621560,2019-02-23,es,Ciudad Real,Albacete,10.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,8,2
621561,2019-02-24,es,Ciudad Real,Albacete,23.0,6,10,4,10,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,8,2
621562,2019-02-28,es,Ciudad Real,Albacete,20.0,4,8,3,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,9,2
621563,2019-01-03,es,Ciudad Real,Albacete,34.0,9,22,7,22,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,1,1
621564,2019-03-03,es,Ciudad Real,Albacete,27.0,3,13,2,12,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,9,3
621565,2019-04-03,es,Ciudad Real,Albacete,12.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,14,4
621566,2019-05-03,es,Ciudad Real,Albacete,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,18,5
621567,2019-06-03,es,Ciudad Real,Albacete,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,23,6
621568,2019-07-03,es,Ciudad Real,Albacete,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,27,7
621569,2019-08-03,es,Ciudad Real,Albacete,40.0,8,21,4,21,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,31,8
621570,2019-10-03,es,Ciudad Real,Albacete,29.0,5,15,2,14,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,40,10
621571,2019-12-03,es,Ciudad Real,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,49,12
621572,2019-03-15,es,Ciudad Real,Albacete,36.0,8,18,8,18,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,11,3
621573,2019-03-17,es,Ciudad Real,Albacete,12.0,4,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,11,3
621574,2019-03-19,es,Ciudad Real,Albacete,32.0,1,11,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,12,3
621575,2019-03-20,es,Ciudad Real,Albacete,12.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,12,3
621576,2019-03-21,es,Ciudad Real,Albacete,12.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,12,3
621577,2019-03-22,es,Ciudad Real,Albacete,43.0,6,20,5,20,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,12,3
621578,2019-03-23,es,Ciudad Real,Albacete,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,12,3
621579,2019-03-24,es,Ciudad Real,Albacete,12.0,2,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,12,3
621580,2019-03-25,es,Ciudad Real,Albacete,7.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,13,3
621581,2019-03-29,es,Ciudad Real,Albacete,45.0,10,18,6,18,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,13,3
621582,2019-03-31,es,Ciudad Real,Albacete,23.0,5,9,4,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,13,3
621583,2019-02-04,es,Ciudad Real,Albacete,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,6,2
621584,2019-03-04,es,Ciudad Real,Albacete,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,10,3
621585,2019-05-04,es,Ciudad Real,Albacete,29.0,1,15,1,15,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,18,5
621586,2019-06-04,es,Ciudad Real,Albacete,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,23,6
621587,2019-07-04,es,Ciudad Real,Albacete,14.0,3,8,2,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,27,7
621588,2019-08-04,es,Ciudad Real,Albacete,14.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,31,8
621589,2019-09-04,es,Ciudad Real,Albacete,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,36,9
621590,2019-10-04,es,Ciudad Real,Albacete,13.0,1,5,1,5,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,40,10
621591,2019-11-04,es,Ciudad Real,Albacete,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,45,11
621592,2019-12-04,es,Ciudad Real,Albacete,49.0,9,27,6,26,3,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,49,12
621593,2019-04-13,es,Ciudad Real,Albacete,12.0,5,7,3,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,15,4
621594,2019-04-14,es,Ciudad Real,Albacete,24.0,4,10,2,9,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,15,4
621595,2019-04-16,es,Ciudad Real,Albacete,12.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,16,4
621596,2019-04-18,es,Ciudad Real,Albacete,16.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,16,4
621597,2019-04-21,es,Ciudad Real,Albacete,11.0,2,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,16,4
621598,2019-04-22,es,Ciudad Real,Albacete,42.0,5,22,4,22,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,17,4
621599,2019-04-23,es,Ciudad Real,Albacete,16.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,17,4
621600,2019-04-26,es,Ciudad Real,Albacete,31.0,5,19,4,19,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,17,4
621601,2019-04-28,es,Ciudad Real,Albacete,15.0,3,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,17,4
621602,2019-04-29,es,Ciudad Real,Albacete,8.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,18,4
621603,2019-01-05,es,Ciudad Real,Albacete,7.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,1,1
621604,2019-02-05,es,Ciudad Real,Albacete,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,6,2
621605,2019-03-05,es,Ciudad Real,Albacete,29.0,5,14,5,14,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,10,3
621606,2019-04-05,es,Ciudad Real,Albacete,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,14,4
621607,2019-06-05,es,Ciudad Real,Albacete,20.0,2,10,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,23,6
621608,2019-08-05,es,Ciudad Real,Albacete,11.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,32,8
621609,2019-10-05,es,Ciudad Real,Albacete,39.0,2,17,1,16,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,40,10
621610,2019-12-05,es,Ciudad Real,Albacete,16.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,49,12
621611,2019-05-13,es,Ciudad Real,Albacete,10.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,20,5
621612,2019-05-14,es,Ciudad Real,Albacete,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,20,5
621613,2019-05-16,es,Ciudad Real,Albacete,5.0,3,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,20,5
621614,2019-05-17,es,Ciudad Real,Albacete,28.0,2,14,1,14,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,20,5
621615,2019-05-18,es,Ciudad Real,Albacete,9.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,20,5
621616,2019-05-19,es,Ciudad Real,Albacete,11.0,4,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,20,5
621617,2019-05-23,es,Ciudad Real,Albacete,15.0,3,8,3,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,21,5
621618,2019-05-24,es,Ciudad Real,Albacete,36.0,3,17,3,16,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,21,5
621619,2019-05-26,es,Ciudad Real,Albacete,15.0,3,7,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,21,5
621620,2019-05-27,es,Ciudad Real,Albacete,16.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,22,5
621621,2019-05-29,es,Ciudad Real,Albacete,19.0,3,7,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,22,5
621622,2019-05-30,es,Ciudad Real,Albacete,45.0,6,21,4,20,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,22,5
621623,2019-02-06,es,Ciudad Real,Albacete,6.0,4,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,6,2
621624,2019-03-06,es,Ciudad Real,Albacete,14.0,4,7,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,10,3
621625,2019-05-06,es,Ciudad Real,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,19,5
621626,2019-06-06,es,Ciudad Real,Albacete,11.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,23,6
621627,2019-07-06,es,Ciudad Real,Albacete,35.0,11,16,7,15,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,27,7
621628,2019-09-06,es,Ciudad Real,Albacete,15.0,7,7,4,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,36,9
621629,2019-11-06,es,Ciudad Real,Albacete,10.0,4,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,45,11
621630,2019-12-06,es,Ciudad Real,Albacete,4.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,49,12
621631,2019-06-13,es,Ciudad Real,Albacete,19.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,24,6
621632,2019-06-14,es,Ciudad Real,Albacete,14.0,5,8,4,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,24,6
621633,2019-06-16,es,Ciudad Real,Albacete,17.0,5,7,4,6,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,24,6
621634,2019-06-18,es,Ciudad Real,Albacete,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,25,6
621635,2019-06-19,es,Ciudad Real,Albacete,27.0,4,14,4,14,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,25,6
621636,2019-06-20,es,Ciudad Real,Albacete,14.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,25,6
621637,2019-06-21,es,Ciudad Real,Albacete,28.0,5,12,4,11,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,25,6
621638,2019-06-22,es,Ciudad Real,Albacete,18.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,25,6
621639,2019-06-23,es,Ciudad Real,Albacete,13.0,3,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,25,6
621640,2019-06-24,es,Ciudad Real,Albacete,16.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,26,6
621641,2019-06-26,es,Ciudad Real,Albacete,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,26,6
621642,2019-06-27,es,Ciudad Real,Albacete,7.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,26,6
621643,2019-06-28,es,Ciudad Real,Albacete,44.0,2,18,2,14,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,26,6
621644,2019-06-30,es,Ciudad Real,Albacete,7.0,5,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,26,6
621645,2019-01-07,es,Ciudad Real,Albacete,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,2,1
621646,2019-02-07,es,Ciudad Real,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,6,2
621647,2019-04-07,es,Ciudad Real,Albacete,10.0,1,5,1,5,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,14,4
621648,2019-05-07,es,Ciudad Real,Albacete,12.0,5,8,4,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,19,5
621649,2019-07-07,es,Ciudad Real,Albacete,16.0,1,9,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,27,7
621650,2019-10-07,es,Ciudad Real,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,41,10
621651,2019-11-07,es,Ciudad Real,Albacete,6.0,4,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,45,11
621652,2019-12-07,es,Ciudad Real,Albacete,10.0,5,6,4,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,49,12
621653,2019-07-14,es,Ciudad Real,Albacete,24.0,1,12,1,12,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,28,7
621654,2019-07-15,es,Ciudad Real,Albacete,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621655,2019-07-16,es,Ciudad Real,Albacete,13.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621656,2019-07-17,es,Ciudad Real,Albacete,3.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621657,2019-07-18,es,Ciudad Real,Albacete,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621658,2019-07-19,es,Ciudad Real,Albacete,29.0,5,10,2,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621659,2019-07-20,es,Ciudad Real,Albacete,11.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621660,2019-07-21,es,Ciudad Real,Albacete,20.0,3,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,29,7
621661,2019-07-22,es,Ciudad Real,Albacete,6.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621662,2019-07-23,es,Ciudad Real,Albacete,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621663,2019-07-24,es,Ciudad Real,Albacete,21.0,2,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621664,2019-07-25,es,Ciudad Real,Albacete,12.0,1,7,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621665,2019-07-26,es,Ciudad Real,Albacete,12.0,5,6,4,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621666,2019-07-27,es,Ciudad Real,Albacete,9.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621667,2019-07-28,es,Ciudad Real,Albacete,17.0,2,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,30,7
621668,2019-07-29,es,Ciudad Real,Albacete,6.0,2,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,31,7
621669,2019-07-31,es,Ciudad Real,Albacete,4.0,2,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,31,7
621670,2019-01-08,es,Ciudad Real,Albacete,11.0,4,7,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,2,1
621671,2019-02-08,es,Ciudad Real,Albacete,10.0,4,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,6,2
621672,2019-03-08,es,Ciudad Real,Albacete,14.0,3,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,10,3
621673,2019-04-08,es,Ciudad Real,Albacete,11.0,4,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,15,4
621674,2019-09-08,es,Ciudad Real,Albacete,18.0,3,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,36,9
621675,2019-11-08,es,Ciudad Real,Albacete,14.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,45,11
621676,2019-08-13,es,Ciudad Real,Albacete,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,33,8
621677,2019-08-14,es,Ciudad Real,Albacete,16.0,2,10,2,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,33,8
621678,2019-08-15,es,Ciudad Real,Albacete,9.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,33,8
621679,2019-08-16,es,Ciudad Real,Albacete,10.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,33,8
621680,2019-08-18,es,Ciudad Real,Albacete,14.0,3,7,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,33,8
621681,2019-08-21,es,Ciudad Real,Albacete,18.0,4,8,3,8,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No,2019,34,8
